"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Mar 06 09:40:58 GMT 2024","Wed Mar 06 09:40:58 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"skipped","Wed Mar 06 09:40:58 GMT 2024","Wed Mar 06 09:40:58 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Wed Mar 06 09:42:16 GMT 2024","Wed Mar 06 09:42:27 GMT 2024","10600","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""riscv64"",
""文件系统"": ""fat32"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""19ecaebb8c76b3cdf268bb59db12ea14fdb30d2a"",
""提交时间"": ""Wed Mar  6 17:38:34 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功
"
"skipped","Wed Mar 06 09:40:58 GMT 2024","Wed Mar 06 09:40:58 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"skipped","Wed Mar 06 09:40:58 GMT 2024","Wed Mar 06 09:40:58 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Wed Mar 06 09:41:26 GMT 2024","Wed Mar 06 09:41:48 GMT 2024","22714","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""riscv64"",
""文件系统"": ""fat32"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""19ecaebb8c76b3cdf268bb59db12ea14fdb30d2a"",
""提交时间"": ""Wed Mar  6 17:38:34 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功，成功用例条数：109，失败用例条数：0，错误信息：

"
"skipped","Wed Mar 06 09:40:58 GMT 2024","Wed Mar 06 09:40:58 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"skipped","Wed Mar 06 09:40:58 GMT 2024","Wed Mar 06 09:40:58 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Wed Mar 06 09:41:48 GMT 2024","Wed Mar 06 09:42:16 GMT 2024","27604","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""riscv64"",
""文件系统"": ""fat32"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""19ecaebb8c76b3cdf268bb59db12ea14fdb30d2a"",
""提交时间"": ""Wed Mar  6 17:38:34 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功，成功用例条数：111，失败用例条数：0，错误信息：

"
"passed","Wed Mar 06 09:42:48 GMT 2024","Wed Mar 06 09:47:09 GMT 2024","261260","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""riscv64"",
""文件系统"": ""fat32"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""19ecaebb8c76b3cdf268bb59db12ea14fdb30d2a"",
""提交时间"": ""Wed Mar  6 17:38:34 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功
"
